ridge_PTM,ridge_IPTM,rf_PTM,rf_IPTM,mlp_PTM,mlp_IPTM
0.7355238,0.2138904,0.7239299999999993,0.1555697976190476,0.73487246,0.19993779
0.7247546,0.15895507,0.7189355000000001,0.1350550000000002,0.7267778,0.16440871
0.7283131,0.18525136,0.7379071666666667,0.2312833333333338,0.72751856,0.18415216
0.72907233,0.19303894,0.7296766666666666,0.1953018333333334,0.7345623,0.18583445
0.73198897,0.23034209,0.7238274999999996,0.1891479999999999,0.732679,0.1917409
0.71529734,0.6826232,0.7039999999999996,0.6289999999999992,0.7186608,0.69105846
0.7336502,0.20773095,0.7277285000000002,0.1844833333333332,0.72932047,0.19512163
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.7371707,0.23402795,0.7311948571428566,0.1830018333333332,0.73193836,0.19543387
0.6995576,0.665805,0.6970000000000012,0.6360000000000011,0.7068691,0.7063897
0.70791817,0.66315967,0.7120000000000019,0.6870000000000005,0.7082808,0.66585344
0.7205881,0.14327824,0.7256672619047613,0.1757374166666666,0.718801,0.16172081
0.6984699,0.61679375,0.6989999999999994,0.6289999999999992,0.70387006,0.67154115
0.74052924,0.25553817,0.7249424999999995,0.1993,0.7400017,0.24656281
0.7297331,0.20001203,0.7278893333333329,0.179448,0.7355389,0.19326061
0.7395661,0.2519341,0.7322599999999995,0.2381566666666666,0.74658054,0.27964222
0.71734405,0.13705254,0.7331944999999994,0.2050191190476191,0.72714233,0.17903107
0.6732737,0.54392123,0.6413299999999996,0.3260099999999998,0.6595961,0.46210545
0.7285734,0.18854004,0.7221383333333334,0.1498357142857143,0.7370198,0.18781675
0.7402821,0.23660946,0.7337271666666669,0.1992768333333333,0.74189514,0.21977681
0.7453541,0.27641904,0.7436368333333331,0.2393107857142856,0.74507976,0.25577915
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.7087796,0.6825115,0.720999999999999,0.704,0.70853215,0.7047432
0.7271414,0.18803483,0.72313,0.1525619999999998,0.73567307,0.19021326
0.7418152,0.2536899,0.7384368333333332,0.2482123095238095,0.74331224,0.24022895
0.70791817,0.66315967,0.7120000000000019,0.6870000000000005,0.7082808,0.66585344
0.6857616,0.5680721,0.6471399999999999,0.3260699999999994,0.6828774,0.5909316
0.7387121,0.22568476,0.7301062142857142,0.2068224047619047,0.7398269,0.21124831
0.690036,0.6372152,0.6820000000000008,0.6390000000000012,0.69016635,0.6841242
0.7344035,0.23228452,0.7321899999999996,0.2049171428571427,0.7405549,0.23955432
0.69703704,0.61076975,0.7090000000000016,0.6830000000000004,0.7007316,0.69458467
0.731983,0.21435565,0.7175875,0.1600502857142857,0.73428106,0.21328458
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.7427531,0.26036453,0.7477099999999999,0.2709824999999999,0.74106455,0.22605771
0.74311244,0.25107315,0.7368541666666663,0.2255989603174603,0.74635285,0.2657196
0.6810458,0.58365905,0.6959999999999993,0.6860000000000005,0.6843864,0.6268857
0.69003123,0.60918844,0.6989999999999994,0.6450000000000015,0.69068277,0.6346474
0.73520154,0.2286062,0.7444323333333329,0.258196,0.74621,0.2570848
0.694534,0.62945163,0.7070000000000001,0.6910000000000011,0.69977444,0.6965253
0.68634695,0.5976623,0.6951100000000001,0.6286599999999999,0.6876692,0.6808379
0.7129587,0.67313087,0.7119999999999991,0.6730000000000017,0.7148888,0.6860619
0.7456403,0.26991266,0.7904621666666679,0.4901915714285717,0.73702526,0.23638143
0.7129587,0.67313087,0.7119999999999991,0.6730000000000017,0.7148888,0.6860619
0.707307,0.62946784,0.7002099999999994,0.5975799999999988,0.70578444,0.6650833
0.7337791,0.19347584,0.7368606666666665,0.205376,0.7366289,0.20717466
0.6838424,0.5950412,0.6892500000000006,0.6271700000000006,0.6850344,0.6789034
0.7097477,0.6563254,0.7160000000000022,0.6870000000000038,0.71315485,0.69279605
0.74497783,0.22101301,0.7463699999999999,0.2703316666666666,0.7496549,0.22630827
0.66814405,0.52072406,0.7025199999999994,0.5936425000000006,0.6884434,0.6224671
0.6966845,0.6237292,0.7084400000000014,0.6628900000000009,0.7061,0.6815805
0.7065426,0.6655283,0.7090000000000016,0.6520000000000006,0.7107169,0.67272866
0.7347944,0.21568128,0.7217499999999992,0.1568580000000001,0.7354764,0.22402976
0.7415299,0.24692428,0.7289741666666667,0.193228,0.7423231,0.2083306
0.7097477,0.6563254,0.7160000000000022,0.6870000000000038,0.71315485,0.69279605
0.7393815,0.23100409,0.7272899999999999,0.1928268571428572,0.7372257,0.2127108
0.7516449,0.2749219,0.7420084444444445,0.2165099999999999,0.7480514,0.24181408
0.71029615,0.6846327,0.7000000000000013,0.6659999999999985,0.70789593,0.6898614
0.70688546,0.66263866,0.7139999999999991,0.6929999999999992,0.7102823,0.69481224
0.6886358,0.6215875,0.6899999999999991,0.6259999999999991,0.69226784,0.6573034
0.72242916,0.15569547,0.7269159523809523,0.1659498095238095,0.7281579,0.16300781
0.7097477,0.6563254,0.7160000000000022,0.6870000000000038,0.71315485,0.69279605
0.71680343,0.1411826,0.7256149999999999,0.1757559999999999,0.7219621,0.17728649
0.72746325,0.1821551,0.7210590396825397,0.1704019166666666,0.7272347,0.16466072
0.729559,0.18611199,0.7278038333333332,0.1767386785714282,0.7290945,0.19545458
0.7304292,0.17350376,0.7339599999999996,0.21881,0.7385057,0.2110592
0.6974945,0.64349675,0.7019999999999985,0.6559999999999995,0.7007081,0.67218584
0.7280157,0.21452418,0.7285199999999993,0.2110977142857143,0.7314273,0.20683546
0.65462196,0.45157897,0.6470500000000001,0.3820200000000001,0.6491847,0.44923174
0.7378104,0.2247473,0.7362999999999995,0.2082249999999998,0.7356891,0.19363853
0.70065546,0.14139277,0.7335271904761903,0.2871298333333332,0.7088473,0.15710391
0.6823212,0.57596105,0.6910000000000011,0.6460000000000007,0.6777344,0.6041162
0.73354006,0.22837436,0.7366048333333332,0.2504753095238095,0.7340205,0.2242569
0.70436597,0.65315026,0.7060000000000002,0.671,0.7056846,0.6836332
0.6669984,0.5178829,0.6310000000000001,0.2409999999999997,0.6521573,0.38152087
0.73483264,0.22187567,0.740323333333333,0.2323531666666666,0.74062216,0.23624423
0.70436597,0.65315026,0.7060000000000002,0.671,0.7056846,0.6836332
0.7352168,0.22128725,0.7296574999999992,0.1791249999999999,0.73502636,0.23069963
0.70814604,0.6725079,0.7229999999999991,0.7120000000000017,0.7137892,0.73061967
0.7058029,0.6531194,0.7109999999999986,0.6850000000000018,0.7105853,0.69667363
0.6411254,0.40948093,0.6676300000000001,0.46358,0.634231,0.2777485
0.73074377,0.21199909,0.7413681785714283,0.2361438333333332,0.73858225,0.21446416
0.6062764,0.41007584,0.5659000000000001,0.1935048333333333,0.552387,0.37798333
0.73993856,0.23224896,0.7301399999999996,0.2105356428571428,0.74189794,0.21439657
0.69059986,0.57294375,0.6896999999999993,0.5802900000000001,0.69207233,0.6305243
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.72548956,0.17358214,0.7376764999999996,0.2133633333333334,0.73629665,0.20873758
0.72523224,0.21444699,0.7203029696969696,0.19784425,0.7364852,0.24241652
0.73653865,0.22328687,0.73584,0.2098000000000002,0.7321771,0.20653915
0.73066854,0.20466137,0.7368433333333332,0.1978999999999999,0.74269444,0.20275587
0.7129587,0.67313087,0.7119999999999991,0.6730000000000017,0.7148888,0.6860619
0.73155415,0.20548406,0.7384783333333331,0.2321883333333334,0.7398487,0.20003083
0.70140415,0.6689829,0.7079999999999989,0.7039999999999997,0.7090776,0.70885175
0.74007756,0.23407668,0.7202960000000015,0.1263189999999999,0.7380291,0.20087162
0.669597,0.5015532,0.6687500000000002,0.4217599999999997,0.6774471,0.54429364
0.7403784,0.22434577,0.7483726666666667,0.2704033095238095,0.7403885,0.21856259
0.70278513,0.6426539,0.7143400000000016,0.6911500000000009,0.71203834,0.69513613
0.7382733,0.22781178,0.7358007142857139,0.2308700000000003,0.73487437,0.19909278
0.70896995,0.6482005,0.68444,0.5026899999999999,0.7090423,0.66721237
0.72506815,0.2101447,0.737853333333333,0.3239075714285713,0.7293525,0.22589463
0.69003123,0.60918844,0.6989999999999994,0.6450000000000015,0.69068277,0.6346474
0.7140479,0.18098056,0.7196796428571436,0.1860077619047619,0.7204591,0.17406344
0.7464522,0.28735042,0.7477749999999999,0.2834002777777781,0.7421727,0.25356263
0.71789956,0.16071522,0.7235551666666664,0.1775285714285714,0.72361165,0.17191237
0.7223052,0.17463017,0.7244108333333333,0.1837331547619048,0.72580177,0.1701013
0.7341085,0.21822172,0.7362166666666665,0.2347579166666665,0.73009026,0.20806423
0.73241395,0.19329524,0.726414476190476,0.1931633333333335,0.7268909,0.17760691
0.7379112,0.20522827,0.72922,0.170215,0.7411189,0.22051457
0.7058029,0.6531194,0.7109999999999986,0.6850000000000018,0.7105853,0.69667363
0.73722756,0.22007158,0.7326133333333331,0.1911385714285714,0.7269953,0.17951381
0.6952578,0.6485146,0.6989999999999985,0.6670000000000015,0.70126665,0.6806429
0.742187,0.23671907,0.7390258333333333,0.2607967301587302,0.745283,0.24029352
0.6702318,0.56117195,0.6758099999999999,0.6038699999999995,0.65979344,0.6051385
0.71865827,0.6910781,0.7280000000000004,0.719999999999999,0.7194066,0.728761
0.69708586,0.654595,0.7030000000000014,0.71,0.7067374,0.7262977
0.69707966,0.652122,0.6979999999999997,0.6679999999999997,0.70106244,0.6847742
0.5355054,0.11752015,0.5360299999999999,0.13213,0.52480215,0.13561717
0.69085586,0.61842823,0.6910000000000011,0.6809999999999989,0.7012017,0.69420606
0.7294569,0.19588012,0.724422499999999,0.1632391666666665,0.72609663,0.16842431
0.7391695,0.22570503,0.7423466666666664,0.2423069444444444,0.7428491,0.21951093
0.73056585,0.19421941,0.7317531666666663,0.1830933333333333,0.7347924,0.22695702
0.7381139,0.22861755,0.7373399999999997,0.2155080238095239,0.74200875,0.20546587
0.66125464,0.4934793,0.6641200000000009,0.5282899999999993,0.64861166,0.5846978
0.73430926,0.23041981,0.7358803095238093,0.2448415,0.74385184,0.24489832
0.72306985,0.17313313,0.7093700000000014,0.1222250000000002,0.7247418,0.17111315
0.6952578,0.6485146,0.6989999999999985,0.6670000000000015,0.70126665,0.6806429
0.7389077,0.2049731,0.7252133333333333,0.1712244999999999,0.73279065,0.20207945
0.74239945,0.22497207,0.7332400000000002,0.2121058333333335,0.74084306,0.25398725
0.69971585,0.619612,0.7267399999999994,0.7282899999999997,0.7051624,0.68035215
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.7235322,0.16804045,0.7266800213675211,0.1693204166666665,0.7305105,0.18965223
0.7334932,0.21425483,0.7554045000000003,0.3320481666666664,0.7330292,0.19679323
0.69680935,0.65053654,0.6961899999999993,0.6580000000000008,0.6993067,0.68494445
0.7210263,0.17220211,0.7242436666666666,0.177415,0.7240997,0.18540895
0.7349791,0.22918308,0.7338628333333334,0.244908976190476,0.7350184,0.19611236
0.6691127,0.56023,0.6660299999999986,0.5872000000000014,0.66526914,0.5931673
0.68982124,0.585198,0.6949999999999997,0.6370000000000003,0.69623005,0.64610934
0.72981524,0.19046408,0.7296663333333328,0.1974450000000001,0.73759234,0.22901186
0.72091997,0.14872923,0.7330735714285715,0.1919883333333334,0.7300482,0.18220997
0.74646115,0.24767584,0.7462214166666665,0.3336005952380954,0.7452862,0.23043427
0.6972897,0.6667105,0.7038700000000009,0.7098399999999998,0.7037212,0.7288841
0.73843765,0.22233945,0.7365669642857141,0.2072714285714286,0.74138606,0.22075847
0.6690128,0.5118739,0.6730000000000014,0.547549999999999,0.663363,0.5526837
0.5253282,0.12841633,0.5232700000000003,0.1451100000000001,0.52093357,0.25114042
0.72077477,0.1620171,0.7456005277777783,0.2707139642857142,0.7217929,0.15719698
0.74996984,0.2652775,0.7408659166666663,0.2420329761904761,0.75624454,0.26440164
0.7311175,0.21045023,0.7152416666666681,0.1212399999999999,0.7314902,0.18989721
0.68684894,0.5638832,0.6079999999999988,0.2250000000000002,0.6951238,0.56727344
0.7359986,0.2069059,0.7351033333333331,0.208532,0.7406229,0.19667488
0.6952578,0.6485146,0.6989999999999985,0.6670000000000015,0.70126665,0.6806429
0.6736939,0.5412688,0.6425499999999998,0.3528799999999994,0.66633695,0.49489376
0.7058029,0.6531194,0.7109999999999986,0.6850000000000018,0.7105853,0.69667363
0.7086797,0.67237943,0.7229999999999993,0.7180000000000015,0.71129525,0.7038687
0.74094725,0.22823405,0.7342192023809523,0.2041724999999999,0.7420564,0.19693884
0.70672387,0.68088233,0.6949999999999996,0.6370000000000003,0.71171737,0.7050515
0.7359875,0.20317966,0.7344724999999991,0.2012886666666666,0.74196416,0.2134862
0.73767984,0.2747696,0.760649261904762,0.3699239047619045,0.74251837,0.31461093
0.70010114,0.6500342,0.6949999999999997,0.6210000000000008,0.70221585,0.66402245
0.69003123,0.60918844,0.6989999999999994,0.6450000000000015,0.69068277,0.6346474
0.6947986,0.60618985,0.688055,0.6067400000000002,0.69955856,0.64817137
0.69592595,0.6011852,0.6949999999999997,0.6450000000000015,0.70246166,0.6621499
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.73673594,0.2160632,0.7647061666666672,0.383539380952381,0.73260677,0.2096761
0.74301493,0.24710658,0.7356116666666666,0.2435534166666667,0.73707694,0.20891592
0.71736014,0.1624468,0.7070916666666666,0.113,0.72643995,0.16871992
0.70010114,0.6500342,0.6949999999999997,0.6210000000000008,0.70221585,0.66402245
0.53775394,0.13743162,0.5365299999999997,0.13606,0.5384626,0.16345061
0.69493234,0.64520836,0.7009999999999996,0.6689999999999984,0.69777215,0.6664391
0.7414221,0.2380462,0.7353584999999996,0.214386,0.7438301,0.22401688
0.731535,0.22764546,0.72537,0.2258869444444443,0.72847146,0.21299593
0.7336785,0.1921615,0.7316856666666667,0.2173163571428571,0.7294813,0.19645196
0.7327161,0.18835744,0.7338974999999995,0.2027893333333333,0.74054956,0.20027533
0.72684145,0.20319024,0.7265834999999998,0.1762082499999999,0.73036325,0.18990168
0.6929399,0.60004526,0.700519999999999,0.6105299999999998,0.70447886,0.67998683
0.73488635,0.21923801,0.733247333333333,0.2271144047619048,0.7353897,0.20613879
0.7223564,0.18746483,0.7101916666666681,0.1359666666666664,0.72827506,0.1872822
0.7318629,0.21791714,0.737168333333333,0.2097688333333333,0.73409474,0.19497585
0.7160244,0.19046873,0.7351829761904761,0.2310329999999999,0.72288144,0.18925372
0.69099796,0.62103534,0.7050199999999998,0.6875999999999998,0.69708776,0.67218256
0.7247964,0.19722357,0.7151350000000012,0.1637342857142853,0.729894,0.20122011
0.70880795,0.68798435,0.7079999999999989,0.6929999999999992,0.7148584,0.7058366
0.7307867,0.18696594,0.7378299999999999,0.2119379999999999,0.7409901,0.2099998
0.73714536,0.23760143,0.7392332857142854,0.2463988333333332,0.737149,0.24177131
0.7232119,0.17676881,0.7275203333333334,0.2166879999999999,0.7299462,0.16446021
0.6350354,0.43905193,0.6702700000000001,0.5210099999999999,0.6486698,0.6091155
0.68545794,0.5960438,0.7039999999999997,0.6749999999999987,0.69118917,0.65425843
0.72400266,0.16206467,0.7339483690476188,0.2005047619047619,0.7322767,0.19414674
0.7531108,0.2552333,0.7445057142857137,0.224225,0.7467475,0.23566756
0.69483745,0.63400185,0.7003300000000007,0.6350200000000013,0.7042248,0.68631124
0.7379325,0.23286426,0.7254849999999995,0.1717324999999999,0.73702157,0.23906901
0.50699043,0.0801155,0.5281499999999992,0.1496200000000002,0.51389855,0.19831204
0.698217,0.6147554,0.6839999999999989,0.6019999999999986,0.7039496,0.6960313
0.7135234,0.6795538,0.7078299999999998,0.68106,0.72093487,0.69830745
0.73292136,0.21904194,0.7258749999999992,0.1825974999999998,0.73650014,0.22205551
0.67440796,0.5105471,0.6599999999999983,0.4939999999999998,0.67138183,0.47952783
0.71506965,0.15152901,0.7115216666666656,0.1325099999999997,0.7227062,0.15360814
0.69708586,0.654595,0.7030000000000014,0.71,0.7067374,0.7262977
0.7269906,0.18958265,0.7297971666666665,0.1832358333333333,0.7285165,0.17523162
0.73230076,0.25992018,0.7055360714285714,0.1382929047619047,0.73028475,0.26808143
0.7052221,0.66319704,0.7239999999999991,0.7069999999999999,0.70930934,0.70257264
0.6894904,0.58857656,0.677,0.5730000000000003,0.69425184,0.6492711
0.7291202,0.21837243,0.7451460992063494,0.2893452380952384,0.739004,0.24303424
0.7129587,0.67313087,0.7119999999999991,0.6730000000000017,0.7148888,0.6860619
0.7282568,0.23001903,0.7089556428571429,0.1638007380952381,0.7339394,0.25136948
0.6952578,0.6485146,0.6989999999999985,0.6670000000000015,0.70126665,0.6806429
0.73816156,0.23827222,0.7359076190476186,0.2338395000000001,0.74638796,0.2303381
0.7023597,0.6617637,0.6959999999999993,0.6379999999999995,0.7057737,0.6799224
0.7395029,0.2510705,0.8075657142857139,0.5403837619047618,0.73835975,0.23279004
0.7272911,0.1908418,0.7278894523809523,0.186811511904762,0.73715246,0.18357933
0.70880795,0.68798435,0.7079999999999989,0.6929999999999992,0.7148584,0.7058366
0.73688936,0.23946315,0.7282999999999993,0.2265516666666665,0.7358515,0.2243872
0.7058029,0.6531194,0.7109999999999986,0.6850000000000018,0.7105853,0.69667363
0.7285435,0.22230068,0.7084076666666665,0.1234424999999999,0.71759224,0.17315796
0.73394185,0.22242123,0.7332358333333332,0.214859,0.7336842,0.21823663
0.69493234,0.64520836,0.7009999999999996,0.6689999999999984,0.69777215,0.6664391
0.69707966,0.652122,0.6979999999999997,0.6679999999999997,0.70106244,0.6847742
0.70519793,0.6847054,0.70675,0.6950399999999998,0.717667,0.7106425
0.7321573,0.18392676,0.7424613333333332,0.2707819999999998,0.7440773,0.23853973
0.6974945,0.64349675,0.7019999999999985,0.6559999999999995,0.7007081,0.67218584
0.7284413,0.1876168,0.7092224999999989,0.1084399999999999,0.72944033,0.20807357
0.71865827,0.6910781,0.7280000000000004,0.719999999999999,0.7194066,0.728761
0.7278365,0.19398564,0.7298724999999996,0.1897313571428572,0.73485667,0.19856864
0.7318577,0.21504939,0.7374461666666663,0.2204974285714286,0.7299838,0.21426871
0.70140415,0.6689829,0.7079999999999989,0.7039999999999997,0.7090776,0.70885175
0.6981969,0.66108626,0.7059100000000015,0.6794600000000002,0.69915384,0.6960979
0.7347225,0.20169711,0.7270599999999994,0.1602436904761906,0.7365899,0.21085422
0.6843164,0.26641375,0.6712399999999995,0.189132,0.6802256,0.21664055
0.73213655,0.21123272,0.7288718333333329,0.2157091666666665,0.7307694,0.2186824
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.74212766,0.23928961,0.735208333333333,0.2025383333333331,0.73856735,0.20423311
0.5051203,0.080819905,0.5187500000000004,0.12351,0.51422554,0.19025564
0.6750288,0.5775796,0.6713799999999998,0.6094599999999997,0.66675353,0.6520745
0.53381944,0.12450397,0.5314300000000002,0.1307900000000001,0.52466506,0.13228244
0.73076427,0.20958447,0.722959999999999,0.1474400000000001,0.7394023,0.22976586
0.70436597,0.65315026,0.7060000000000002,0.671,0.7056846,0.6836332
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.74081564,0.2307446,0.7389699999999997,0.1884026428571428,0.73842895,0.21188068
0.6930115,0.5953016,0.7021,0.6358099999999998,0.6952215,0.6145204
0.74565136,0.2707204,0.727943055555555,0.2351381190476189,0.7354704,0.20543703
0.73815835,0.24128059,0.7634276984126989,0.3411185714285715,0.74504685,0.25297272
0.7325234,0.19673821,0.7258900000000003,0.1609220952380953,0.735354,0.21805592
0.7337581,0.19859773,0.7305903333333332,0.1993233333333333,0.73249143,0.18723959
0.7345588,0.22515139,0.7178785833333327,0.1635303333333333,0.73587644,0.22102827
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.72972727,0.1994313,0.7194180555555549,0.1672756666666666,0.72870725,0.1604967
0.69592595,0.6011852,0.6949999999999997,0.6450000000000015,0.70246166,0.6621499
0.7130776,0.66598475,0.718999999999999,0.6800000000000016,0.7178915,0.6967228
0.6946161,0.5952049,0.696880000000001,0.6283599999999993,0.7036791,0.6181087
0.6762824,0.4934922,0.6505200000000002,0.3239400000000002,0.67965263,0.5344986
0.69493234,0.64520836,0.7009999999999996,0.6689999999999984,0.69777215,0.6664391
0.74350667,0.2578606,0.7369506547619044,0.2393609166666666,0.7457292,0.22369571
0.7421231,0.2411297,0.74093375,0.2569366666666666,0.7460127,0.25596267
0.67201746,0.58005935,0.6895999999999998,0.60978,0.6760047,0.7013381
0.70090544,0.6194098,0.7189999999999996,0.6929999999999983,0.70443755,0.67247957
0.7402196,0.23991501,0.7407946666666664,0.243005246031746,0.7441219,0.21983415
0.7097477,0.6563254,0.7160000000000022,0.6870000000000038,0.71315485,0.69279605
0.6832421,0.50218487,0.6885199999999999,0.5172499999999998,0.6685911,0.46130863
0.73019034,0.20352137,0.7509150000000006,0.2931340000000004,0.735738,0.20450862
0.6981605,0.64247596,0.7074899999999998,0.6946099999999998,0.7010808,0.71206254
0.73846805,0.23945585,0.7342963333333329,0.2238517499999999,0.7345353,0.21526334
0.73299813,0.22805628,0.7179400000000001,0.162483333333333,0.73758674,0.21606605
0.699175,0.66506296,0.7049999999999987,0.6860000000000005,0.7013126,0.7084812
0.72980875,0.18986082,0.7311586349206345,0.2044584523809523,0.73190355,0.19886455
0.73377883,0.2346574,0.7302518060697468,0.2247962291042292,0.73751855,0.24081019
0.7470004,0.2726661,0.7337537499999996,0.2031264285714286,0.73899573,0.21812387
0.70010114,0.6500342,0.6949999999999997,0.6210000000000008,0.70221585,0.66402245
0.7365023,0.2151348,0.7329944999999999,0.2127091666666666,0.73823476,0.20746064
0.69184494,0.30028433,0.68116,0.257793,0.68406224,0.2543693
0.71104825,0.19644451,0.7305306666666666,0.2658418333333334,0.7159923,0.18296835
0.7100562,0.6904353,0.710999999999999,0.6850000000000009,0.71656936,0.7134982
0.7130776,0.66598475,0.718999999999999,0.6800000000000016,0.7178915,0.6967228
0.69983685,0.64636725,0.7280000000000002,0.7359999999999995,0.70207745,0.7201821
0.72598004,0.19374675,0.7135049999999998,0.1310112142857144,0.7235993,0.17728946
0.7217594,0.15379375,0.7415299999999998,0.2257330000000001,0.7250148,0.2119757
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.7381195,0.23245999,0.7326760000000004,0.1916656666666666,0.7392122,0.2530722
0.69493234,0.64520836,0.7009999999999996,0.6689999999999984,0.69777215,0.6664391
0.73683536,0.2103096,0.7336108333333332,0.2060106666666664,0.73883986,0.20035627
0.6777264,0.5545868,0.6899999999999991,0.6520000000000009,0.67468464,0.615218
0.73263884,0.20223218,0.7744556666666673,0.3842681666666667,0.7387098,0.25996953
0.7029356,0.6451264,0.7029999999999975,0.6440000000000039,0.70833373,0.6949933
0.72300947,0.17536628,0.7315769999999996,0.1947424999999999,0.7317054,0.20512035
0.70010114,0.6500342,0.6949999999999997,0.6210000000000008,0.70221585,0.66402245
0.7299396,0.16670424,0.7267999999999992,0.1589859999999998,0.7373785,0.19629322
0.67602026,0.5349366,0.6306299999999992,0.2918799999999998,0.67488056,0.45157257
0.6674026,0.53079265,0.6499999999999991,0.4570000000000006,0.65978277,0.45373452
0.6997645,0.61809987,0.6989999999999994,0.6670000000000011,0.70386755,0.66838515
0.72593766,0.20757514,0.7322966666666667,0.2652795833333333,0.7356849,0.25310478
0.67878115,0.5614824,0.6979999999999997,0.6719999999999987,0.68590665,0.61548036
0.68525255,0.6199914,0.6899999999999991,0.6540000000000016,0.6863736,0.6239304
0.7457425,0.27052975,0.7400619999999999,0.2382489999999998,0.7352324,0.20300364
0.7392187,0.23997843,0.745048,0.2814355238095237,0.74094653,0.2738308
0.6974945,0.64349675,0.7019999999999985,0.6559999999999995,0.7007081,0.67218584
0.7471899,0.24894708,0.7343400000000004,0.1895399999999999,0.74700797,0.23271249
0.7064963,0.69307286,0.7066299999999999,0.6699299999999989,0.7180189,0.70269483
0.7046937,0.6855258,0.7069999999999999,0.6719999999999987,0.7068255,0.70592386
0.70073754,0.65984565,0.6990899999999995,0.6399300000000008,0.7028407,0.70324486
0.7337531,0.20356527,0.7301766666666663,0.1909499999999999,0.7327106,0.20102674
0.67699975,0.5618074,0.6910000000000011,0.6619999999999996,0.6793384,0.6369894
0.7229813,0.1798211,0.7315758333333333,0.2371933333333332,0.7310566,0.19923346
0.72839826,0.18730992,0.7329843333333332,0.2161075476190475,0.7337533,0.20312287
0.7290739,0.18022889,0.7212633809523807,0.1498330555555553,0.731581,0.1827679
0.73415375,0.21697283,0.7322399999999994,0.2237340000000001,0.73421943,0.22603983
0.7255481,0.19059059,0.7116360000000013,0.1794359999999998,0.7213573,0.18252733
0.7362567,0.22419026,0.7535980000000002,0.3008616666666663,0.7367143,0.23031397
0.72972727,0.1994313,0.7194180555555549,0.1672756666666666,0.72870725,0.1604967
0.73280984,0.21333405,0.7254299999999998,0.1787754999999998,0.7312513,0.19916366
0.73858666,0.2272715,0.7175050000000002,0.1371233333333331,0.7342299,0.19497687
0.7196276,0.16056985,0.7359305000000004,0.2260575,0.73204935,0.20083392
0.6875464,0.5541084,0.6760000000000006,0.5300000000000007,0.6846255,0.59591436
0.683906,0.5844679,0.6899999999999991,0.6159999999999998,0.68570834,0.6247422
0.72923595,0.19437954,0.728703333333333,0.1701265,0.72188133,0.16998506
0.74152046,0.24141222,0.7358009047619043,0.2177253095238095,0.7429908,0.23242998
0.6854063,0.584318,0.6871999999999998,0.55068,0.6888881,0.62475705
0.7062957,0.662842,0.7120000000000017,0.6790000000000007,0.7053588,0.6608403
0.698217,0.6147554,0.6839999999999989,0.6019999999999986,0.7039496,0.6960313
0.67709,0.5916312,0.6940000000000011,0.7060000000000015,0.6841662,0.6937311
0.7065072,0.6412724,0.7069099999999996,0.6500799999999997,0.7136036,0.6868573
0.6786136,0.5230705,0.6090000000000012,0.1910000000000001,0.67949575,0.49954814
0.67053956,0.4949417,0.616999999999999,0.2439999999999998,0.6650995,0.39851168
0.7483479,0.24493617,0.740230119047619,0.1963081904761904,0.74260646,0.2139431
0.7123665,0.13083023,0.7211376190476192,0.1838645833333333,0.7195641,0.15566245
0.6707029,0.50977993,0.6580000000000008,0.4369999999999996,0.6655135,0.41278052
0.7348962,0.20012796,0.724256666666666,0.1513738333333333,0.730114,0.19388938
0.7421743,0.2353073,0.7402266666666663,0.2432499999999999,0.74840957,0.23237556
0.7172481,0.69764626,0.718000000000002,0.7090000000000016,0.72709435,0.72281915
0.68912,0.56740636,0.6839200000000002,0.5640599999999995,0.6930221,0.60545033
0.68129563,0.5613653,0.6730000000000014,0.5649999999999993,0.67947966,0.62107056
0.7328869,0.20762956,0.7298514285714285,0.1910644166666667,0.7360858,0.19063377
0.7203506,0.15607357,0.7230966666666667,0.1695714285714286,0.73134625,0.18199806
0.73079,0.18957058,0.7219391190476189,0.1483341904761904,0.7318579,0.18979824
0.6694896,0.50147086,0.6668900000000001,0.4951700000000001,0.6574726,0.43476644
0.7372213,0.20049727,0.7386043333333331,0.2237013333333333,0.7241819,0.19167094
0.70090544,0.6194098,0.7189999999999996,0.6929999999999983,0.70443755,0.67247957
0.68684894,0.5638832,0.6079999999999988,0.2250000000000002,0.6951238,0.56727344
0.73199046,0.2172367,0.7364137373737372,0.2156700714285714,0.7391261,0.20529738
0.7285825,0.19246364,0.7322298095238096,0.2365748333333333,0.7329208,0.25566766
0.6870512,0.6017513,0.6760799999999993,0.5770899999999992,0.69665796,0.6380548
0.7036561,0.6958671,0.7039199999999998,0.6832499999999997,0.7145035,0.70818025
